setup core,runtime core,frequency,coverage,event,count,time
0,0,1036800,100%,raw-ll-cache-miss,0,0.090788
0,0,1036800,100%,raw-ll-cache-miss-rd,"78,168",0.090788
0,0,1036800,100%,raw-ll-cache-rd,"349,513",0.090788
0,0,1036800,100%,raw-mem-access,"18,060,405",0.091123
0,0,1036800,100%,raw-mem-access-rd,"13,252,281",0.091123
0,0,1036800,100%,raw-mem-access-wr,"4,808,124",0.091123
0,0,1036800,100%,raw-memory-error,0,0.091123
0,0,1036800,100%,raw-op-retired,0,0.091123
0,0,1036800,100%,raw-op-spec,0,0.091123
0,0,1036800,100%,raw-pc-write-retired,"5,634,705",0.091179
0,0,1036800,100%,raw-pc-write-spec,"9,805,646",0.091179
0,0,1036800,100%,raw-rc-ld-spec,0,0.091179
0,0,1036800,100%,raw-rc-st-spec,0,0.091179
0,0,1036800,100%,raw-remote-access,0,0.091179
0,0,1036800,100%,raw-remote-access-rd,0,0.091179
0,0,1036800,100%,raw-sample-collision,0,0.091013
0,0,1036800,100%,raw-sample-feed,0,0.091013
0,0,1036800,100%,raw-sample-filtrate,0,0.091013
0,0,1036800,100%,raw-sample-pop,0,0.091013
0,0,1036800,100%,raw-st-retired,"4,383,527",0.091013
0,0,1036800,100%,raw-st-spec,"4,554,991",0.091013
0,0,1036800,100%,raw-stall,0,0.091286
0,0,1036800,100%,raw-stall-backend,"38,540,152",0.091286
0,0,1036800,100%,raw-stall-backend-mem,0,0.091286
0,0,1036800,100%,raw-stall-frontend,"4,650,987",0.091286
0,0,1036800,100%,raw-stall-slot,0,0.091286
0,0,1036800,100%,raw-stall-slot-backend,0,0.091286
0,0,1036800,100%,raw-stall-slot-frontend,0,0.090967
0,0,1036800,100%,raw-strex-fail-spec,0,0.090967
0,0,1036800,100%,raw-strex-pass-spec,0,0.090967
0,0,1036800,100%,raw-strex-spec,0,0.090967
0,0,1036800,100%,raw-sve-inst-retired,0,0.090967
0,0,1036800,100%,raw-sve-inst-spec,0,0.090967
0,0,1036800,100%,raw-sw-incr,0,0.091619
0,0,1036800,100%,raw-ttbr-write-retired,6,0.091619
0,0,1036800,100%,raw-unaligned-ld-spec,0,0.091619
0,0,1036800,100%,raw-unaligned-ldst-retired,"194,270",0.091619
0,0,1036800,100%,raw-unaligned-ldst-spec,0,0.091619
0,0,1036800,100%,raw-unaligned-st-spec,0,0.091619
0,0,1036800,100%,raw-vfp-spec,"18,866,312",0.090879
0,0,1785600,100%,raw-ase-spec,"1,205,683",0.054552
0,0,1785600,100%,raw-br-immed-retired,"9,003,708",0.054552
0,0,1785600,100%,raw-br-immed-spec,"9,003,708",0.054552
0,0,1785600,100%,raw-br-indirect-spec,"415,230",0.054552
0,0,1785600,100%,raw-br-mis-pred,"180,103",0.054552
0,0,1785600,100%,raw-br-mis-pred-retired,"182,887",0.054552
0,0,1785600,100%,raw-br-pred,"8,966,828",0.054733
0,0,1785600,100%,raw-br-retired,"10,064,001",0.054733
0,0,1785600,100%,raw-br-return-retired,"632,563",0.054733
0,0,1785600,100%,raw-br-return-spec,"632,563",0.054733
0,0,1785600,100%,raw-bus-access,"3,202,747",0.054733
0,0,1785600,100%,raw-bus-access-normal,0,0.054733
0,0,1785600,100%,raw-bus-access-not-shared,0,0.054700
0,0,1785600,100%,raw-bus-access-periph,0,0.054700
0,0,1785600,100%,raw-bus-access-rd,"1,335,645",0.054700
0,0,1785600,100%,raw-bus-access-shared,0,0.054700
0,0,1785600,100%,raw-bus-access-wr,"1,633,319",0.054700
0,0,1785600,100%,raw-bus-cycles,"95,217,232",0.054700
0,0,1785600,100%,raw-cid-write-retired,1,0.054718
0,0,1785600,100%,raw-cnt-cycles,0,0.054718
0,0,1785600,100%,raw-cpu-cycles,"95,341,603",0.054718
0,0,1785600,100%,raw-crypto-spec,0,0.054718
0,0,1785600,100%,raw-dmb-spec,0,0.054718
0,0,1785600,100%,raw-dp-spec,"24,589,402",0.054563
0,0,1785600,100%,raw-dsb-spec,0,0.054563
0,0,1785600,100%,raw-dtlb-walk,"3,306",0.054563
0,0,1785600,100%,raw-exc-dabort,0,0.054563
0,0,1785600,100%,raw-exc-fiq,0,0.054563
0,0,1785600,100%,raw-exc-hvc,0,0.054563
0,0,1785600,100%,raw-exc-irq,16,0.054513
0,0,1785600,100%,raw-exc-pabort,0,0.054513
0,0,1785600,100%,raw-exc-return,"2,134",0.054513
0,0,1785600,100%,raw-exc-smc,0,0.054513
0,0,1785600,100%,raw-exc-svc,0,0.054513
0,0,1785600,100%,raw-exc-taken,"2,134",0.054513
0,0,1785600,100%,raw-exc-trap-dabort,0,0.054497
0,0,1785600,100%,raw-exc-trap-fiq,0,0.054497
0,0,1785600,100%,raw-exc-trap-irq,0,0.054497
0,0,1785600,100%,raw-exc-trap-other,0,0.054497
0,0,1785600,100%,raw-exc-trap-pabort,0,0.054497
0,0,1785600,100%,raw-exc-undef,0,0.054497
0,0,1785600,100%,raw-inst-retired,"70,092,167",0.054564
